,Rating,Review
145,5,4.5/5This book was even better the second time! I think I was in the right mood for this book and I cannot wait to binge read the rest of the series. I love Tahereh Mafi's poetic writing style and how the ending reminded me a bit of X-Men. Now picking up Destroy Me!https://www.youtube.com/watch?v=nnBpP...
146,4,4.5 stars! loved it!!! (:
147,1,"This is, by far, the worst fucking book I have ever read in my life.And no, that's not an over-embellished hyperbole.In fact, when a book manages to suck , there's definitely more people to blame than just the author.Not only does this book lack a quality plot, it's characters are flat, ridiculous, and might as well have been constructed from cardboard paper.But before we discuss how this book managed to fail in every possible way imaginable, let's get straight to the biggest problem I had with this book:Look, I can appreciate a poetic narrative. I may not be the biggest fans of poets who write novels because they tend to be over-indulgent but there is no denying a talented writer when you see one, despite how much you dislike the subject matter.The problem with Shatter Me, to put it bluntly, is that the author has no talent with her choice narrative style whatsoever. Not only is the book over-saturated with ridiculous metaphors every other sentence, but the metaphors themselves actually hinder the message the book is trying to make.A metaphor should be used to communicate an obscure or foreign experience or feeling by using an image or phrase that is familiar and nearly universal. This book did not use metaphors to help you understand what the narrator was feeling or thinking. It used metaphors because ""metaphors are for Serious Writers and this book is a Serious Book goddammit!""Some choice examples of the kind of shitty metaphors that are sprinkled far too generously throughout this book:(She couldn't have just written ""I was shocked"" because that would have been too simple, obviously)(So the walls are…blue? Glad we had to read so many extra words for that totally useless piece of information)This narrative ""style"" fails because1. The language that's being used here make absolutely no sense2. They are used far too often to describe the most mundane of actions (a slight hesitation in speech, the colour of the walls, a facial expression) that we find ourselves asking ""Why do we care? Are the colour of the walls so significant that we have to devote an entire non-sensical metaphor to describe them?""The long-term consequence of the frequent use of (ineffective) metaphors is that the reader no longer has any sense of scale. The villain can punch the protagonist in the face and she can say, ""My face is a million exploding stars"" but it doesn't because she may have used a similar metaphor to describe the feeling of blushing.And as other reviewers have pointed out, there are so many hyperboles and metaphors in this book that sometimes it's hard to tell if something is happening literally or if it's just part of the crazy narration.I strongly believe that authors should be able to experiment with their writing styles so expand the possibilities their stories can take, but it's also their job (and the editor's job) to ensure that the style is still at communicating what it needs to. When it's no longer effective, the editor should not be afraid to tell the writer that perhaps they should try something different.Maybe this is harsh, but I honestly believe that any editor that read the muddled prose in this book and thought to themselves, ""Yeah, that reads fine"" is either incompetent or simply doesn't care about the quality of the books that get published.I'm not going to sugar coat it: Our protagonist, Juliette, is a complete moron. She can't defend herself (despite that fact that, you know, she has a LETHAL TOUCH) unless she's got a man beside her.Oh, and these are actual lines in the book:And due to the aforementioned issues with the ""poetic"" narration, Juliette also has to spend every waking moment complaining and whining about her problems and making sure she lets us know change in her mood. I was sick of her pity-fest by page 3.Now all of this is fine and dandy had Juliette actually undergone some well-written character development. She didn't have to come out at the end of the book stronger. Character development can also mean that a character gets weaker or more flawed. But regardless of what the end result is, there needs to be a believable change.Juliette at the beginning of this book is a spineless, whiny, moronic drama queen. And at the end of the novel she is essentially the same goddamn person--The last line of narration would have you believe that somehow Juliette is ""ready"" to face the challenges she's been avoiding; that somehow, over the course of the novel, she proved herself as a strong and independent heroine.But I'm not so easily fooled. What exactly did Juliette do that made her so?She discovers she's capable of some impressive feats she didn't think possible, but that doesn't change how she views herself. I mean, she, and yet the experience doesn't change the same disempowering, I-need-a-man-to-save-me broken tape recording she's always going on about.And without giving anything away, I was absolutely appalled with the subtext at the end of this book. Juliette is wearing some totally useless skintight outfit and two guys are ogling at her, telling her how ""sexy"" she looks and suddenly it's all ""omg wow im so confident and ready to face my problems now!"" even though a moment ago she felt quite indifferent to the whole situation.What are we supposed to take away from this? That Juliette, who has always been unsure of herself for practically the entirety of the book, now suddenly feels confident in herself and ready to face her problems because some guys told her she looked good? And that's supposed to be ??!No, fuck you, book. I don't think so.Meh.There was nothing surprising about this guy. He's the designated ""good guy"" in the love triangle that's not-so-subtly being set up here. He apparently loves Juliette despite the fact that they have hardly spoken a word to each other. We're supposed to believe that he loves her because some time in the distant past, he saw her do some selfless shit--another instance of telling instead of showing. Naturally, he comes with his own DIY angsty backstory to give him some ""depth"".My biggest issue with Warner is that he's essentially a heartless sociopath and yet, his character is deliberately written as to be attractive to Juliette and the reader. I'm appalled that we are somehow supposed to excuse his truly heinous actions ofand general assholery because he's hot.It's also clear that Warner has his own ""mysterious"" dark backstory that will probably be revealed in the later books to try and explain away his deplorable actions. Like, it's ok that hebecause he just has mommy issues.This guy served no purpose other than toa. make lame passes at Juliette and tell her how hot she isb. randomly move the plot forward when it got stuckAlso, can I mention here that THERE ARE NO OTHER FEMALE CHARACTERS IN THIS BOOK OTHER THAN JULIETTE.319 freaking pages in, we FINALLY get introduced to a female twins and…that's it. Nothing else is done with them. Warner's mother and Juliette's mother are mentioned. And Benny, a landlady, is also mentioned. I don't count any of these as ""characters"" because they don't make any kind of significant contribution to the story. They may as well have been flies on a wall and that, for a book that is already has such a male-dependant protagonist, is just incredibly embarrassing.This book just barely has a plot. I'm convinced that if you taken out all the angsting and whining, you could cut down about 200 pages off this novel. The few major plot events are spaced out between long, thinly veiled wish -fulfillment ""love"" scenes that make you cringe and feel a substantial amount of second-hand embarrassment on behalf of the author. When something major does occur, it usually makes no fucking sense whatsoever because the author either has no imagination or didn't put as much thought into as she should have.At one point, a bunch of characters pass through a radioactive zone and…none of them are effected in any way.But somehow, the birds are effected by pollution in the sky and are now mutated into horrible creatures.Yeah.And let's not forget how the ending just totally ripped off.It's absolute disgrace that this moronic book should get to parade around book stores posing as a ""dystopia"".George Orwell is probably turning in his grave.This is NOT a dystopia. This is, once again, a terribly written romance novel that can't even get the romance right.But in order to ""earn"" the YA dystopian genre category, this book decided to put together the following ""dystopia"":1. Environmental disasters have devolved society into a state of instability--which, ok, would have been fine were it not for the fact that the birds are now mutated creatures, flowers just don't exist, and the weather is ""unreliable""--because apparently the author has such a rudimentary grasp on the weather that she thought that it was ""reliable"" before.2. A moronic government called ""The Reestablishment"" is trying to save the day by destroying all languages ever and creating a brand new one and exercising their military control on everyone in the entire freaking world. Yes, this poorly and vaguely described regime apparently operates in every single country ever.And…that's all we know about them. Just that they are bad and we should hate them.Literally nothing else is mentioned about the economy, history, politics, education, agriculture, transportation, employment, and any other relevant thing that goes into making a world believable.I think this book is a good example of the declining quality of YA books that are being shoved out the door. In their fanatic craze to find ""the next big thing"", they've forgotten to check for actual content quality along the way. Which, you know, is probably the most important thing when you're reading a book. At least to me.If I could give this one negative stars, I would."
148,1,"Shatter Me fue un libro que por más que quise que me gustara, lo terminé detestando.“—La vida es un lugar sombrío —susurra—. A veces tienes que disparar primero.”Y... Esa cita fue lo único que me gustó de todo el libro, aparte de Kenji.Este libro es demasiado la forma de narrar en vez de gustarme; me molestó muchísimo, no sé si Tahereh se la quería dar en Patrick Rothfuss pero no le quedo para nada; al contrario, el libro me resultó más irritante y alargado, además de que la forma “poética” en la que narraba se tornaba demasiado tedioso y cansado.Una cosa que me molestó muchísimo del libro fue todo el trama. Aunque trata sobre movimientos, guerras, política, yo solamente sentí que este libro era Mientras que todo el trama trata sobre “movimientos” para iniciar una guerra, solamente se habla de ello a inicios de los capítulos, y ni tanto porque Juliette solamente piensa en los ojos y físico de Adam.Además de que el trama no se profundiza, ni dicen algún detalle de ello, lo peor fueron los personajes.es una niña (niña, aunque parece más bebé) que no piensa, además de que se deja guiar por todos, usar por todos, y es estúpida, no dice ni siquiera lo que opina, solamente se limita a asentir y aceptar lo que le digan como una buena niña. Peor aún es que Personajes así son los que más me sacan de quicio, Solamente se limita a decirle a Warner, y comerse con los ojos a Adam; además de que tres de cuatro veces en el libro llora pero dice que Gran logro.Este chico tiene las hormonas más elevada que aunque le estén disparando solamente piensa en coger a Juliette, No me gustaste Adam, un personaje vacío además de que no lo formaron totalmente, su historia, personalidad, gustos, etc. solamente está a medias en todo el libro, Adam es un personaje demasiado vago además de bobo en todo el libro, y su relación con Juliette es demasiado rara.Pero ahí no termina lo peor, Warner con Juliette, es enfermizo. Aunque Warner es el único personaje bien empleado en todo el libro, que llegue a estar obsesionado con Juliette es totalmente asqueroso, aún así no dio resultado que me gustara, ya que solamente Warner habla sobre estar con Juliette, y una vez que menciona algo sobre el trama (que creo que no hay ninguno) no se entiende nada.Pero ahí no termina lo peor, además de que los personajes son un asco, y la forma de narrar es tediosa y exasperante lo peor fue el trama.es la querida persona que narra, el problema es que divaga demasiado, tanto en los detalles para hacerlos más “profundos y poéticos” igual que en lo que piensa. En cada parte del libro cada vez que quiere decir que no dice que sí, piensa mil y una cosas para hacerse la genia cuando realmente la hacen ver estúpida, y peor aún es cuando está hablando de “sus sentimientos” y lo que “sienten” cuando la tocan; tanta prolongación solamente es tediosa y cansada y más que proviene de Juliette.Y ni hablar sobre la relación que tiene Juliette con Adam. Ya ha mediados del libro la reclama suya y la ama, por lo menos tengo que dar un aplauso ya que fue a mediados y no a inicios.No solamente actúan como un par de adolescentes calentones, sino que actúan así.Después de eso, el otro 80% del libro solamente Juliette y Adam piensan en coger, pero no solamente Adam; igual Warner.No solamente estaba violándola, sino que está enfermo y obsesionado con ella, Oh, pero eso no es todo. De la nada, todo chico que ve a Juliette se enamora de ella o la encuentra caliente, pero Juliette no puede aceptar un cumplido, no, porque está y yo no te culpo Juliette, yo no te culpo.Y ni hablar del final, me dio más risa que nada, tan X-Men todo, no, así no.fue un libro que me decepcionó en mil maneras, personajes vacíos además de insufribles y patéticos, con un trama que no dice nada además de la calentura que tiene cada uno, y una forma de narrar más tediosa que hermosa.Y como siempre... Voy a tener que leer el siguiente libro ya que odio dejar una saga incompleta."
149,1,"""All I ever wanted was to reach out and touch another human being not just with my hands but with my heart.""Juliette's touch hurts people, and she is locked up for it. It's been 264 days that she has been locked up until she receives a new cell mate. And it's a boy.The Story- The way this is written starts off like it should be out of a journal with all the . This got ridiculously old. A good half of the book was spent basically determining whether or not the narrator is crazy.  And really I think she is. This girl went on and on in excessive hyperbole, similes, and metaphors. I am not joking. So much of the book is spent going on and on about how people can't touch her and how screwy the world is - but only in such a poetic way that I would expect from an 8th grader listening to My Chemical Romance.After spending quite a bit of time in a crazy person cell, we get out, only to basically meet another key character and learn that two boys are essentially obsessed with this girl. This had such an absurd love triangle. And the worst part was that she was so deprived of peoples touch that we got to spend a lot of hyperbole-infused-metaphorical  scenes where she drones on and on about the touch of skin and lips.I just hated this book from the very, very start. And the only thing that got me through was the thought that maybe it gets better and the fact that it was a buddy read with and . The ending is so drastically different from the beginning, that I have no idea what to expect for the next book, but not to worry because I won't be reading it. It goes from crazy chick in a cell to dystopian x-men-Doesn't happen until the last 90%. No really, like I said, we spend so much time expressing the hatred of her ""gift"" and how dreamy Adam is and how much she want's to touch him that we have no idea really what the Reestablishment is. We get that it's dystopian...very 1984 meets ""magical powers"". -I just can't even describe the people in this book. Juliette is bat shit crazy and desperate for people to touch her that even though she is in perilous danger she can barely keep her clothes on (albeit, everything is strictly PG13). Adam is sort of creepy, like here's this girl that he is obsessed with because she was actually nice to people despite how they treated her in elementary school. Warner, is DEFINITELY creepy with his possessiveness and coming on to her.Excuse me for a little bit while I go forget this all in a gallon of alcohol.-"
150,5,"Holy mother of sweet God!!! That was freaking awesome.. I'm hooked up that story! :-DAnd, if you haven't seen this news pls check this out! Shatter Me will become a TV series. Yaaaay! :-Dhttp://www.taherehbooks.com/shatter-m...-----------------------“All I ever wanted was to reach out and touch another human being not just with my hands but with my heart.”“Raindrops are my only reminder that clouds have a heartbeat. That I have one, too.”“My face is in his hands and my lips are at his lips and he's kissing me and I'm oxygen and he's dying to breathe.”“He whispers, ""You have no idea how much I've thought about you. How many times I've dreamt""-he takes a tight breath- ""how many times I've dreamt about being this close to you."" He moves to run a hand through his hair before he changes his mind. Looks down. Looks up. ""God, Juliette, I'd follow you anywhere. You're the only good thing left in this world.”“Adam stares at me so long I begin to blush. He tips my chin up so I meet his eyes. Blue blue blue boring into me. His voice is deep, steady. ""I don't think I've ever heard you laugh.""He's so excruciatingly correct I don't know how to respond except with the truth. My smile is tucked into a straight line. ""Laughter comes from living."" I shrug, try to sound indifferent. ""I've never really been alive before.”“Everything is on fire. My cheeks my hands the pit of my stomach and I'm drowing in waves of emotion and a storm of fresh rain and all I feel is the strenght of his silhouette against mine and I never ever ever ever want to forget this moment. I want to stamp him into my skin and save him forever”“His lips soften into a smile that cracks apart my spine. He repeats my name like the word amuses him. Entertains him. Delights him."
151,0,"at this point, the only reason I want to read this is to find out who the amazing Kenji is"
152,2,"don’t judge a series by its first book…when you read the shatter me series, know that the first book is basically just a stepping stone for something greater"
153,3,
154,4,"Wow. That was good. Jumping from the action packed book, Never Fade by Alexandra Bracken, to Shatter Me, I thought there'd be a huge difference. But no it was like jumping from a superhero book to another. And it was awesome. Wow. Epic awesome. I finished the book in 6 straight hours. Books with more super human powers? More lush and deep characters? A deeper and richer of exciting writing? Count me in. I have all three books in the series with me from the library. Going to read it all now. I actually took Shatter Me to class with me and read it through Biology ahaha. Anyways, 4 grand golden stars. On to Unravel Me. Excited. Amazing. Extraodinair. Here. We. Go.""Because now?I am ready."" - Juliette (Shatter Me)."
155,4,"""The world is flat.I know because I was tossed right off the edge and I’ve been trying to hold on for 17 years. I’ve been trying to climb back up for 17 years but it’s nearly impossible to beat gravity when no one is willing to give you a hand.""3.5 starsWell, I put this book off for so long because of mixed reviews. And I was almost certain I wouldn't like it- another dystopian romance?? BlehhhBuuuut, I've followed this author for so long on Instagram and I was so intrigued by her so I finally decided to take the plunge and I ended up really liking this book.I adored the writing. It's very poetic/metaphorical/emotional. But I also get why people don't like it- it can be really weird and confusing. In my opinion, it really highlighted the instability inside Juliette's head at the beginning of the story.The strike-throughs didn't bother me, in fact, I thought they added something interesting. They disappear as Juliette's character grows confident and strong.The story was fast-paced and I liked the ending- things turned very X-men-ish and I'm excited to see where this story goes.I didn't like the romance. Juliette and Adam were sooo insta-lovey. I get that they had history and I can even admit that Juliette's feelings sort of made sense because she was so lonely and he's the first to treat her kindly ect. But everything about them just screamed cheesy typical romance... Like Adam has always loved her and he's the only one who can touch her. Everything happened so quickly and I didn't feel like any of it was well-developed. As for Warner, I don't get his appeal. He's a creepy psychopath. Considering how much I disliked the romance, the writing is what really saved this book for me. I plan on continuing this series ASAP because I've heard it only gets better :)Also, gorgeous freaking covers on all the books in this series. I <3 them so much and I totally judge books by their covers sooo..."
156,3,"Reviews can be found at: www.booknerdtan.wordpress.comOverall, I thought this was a good read. I'm making 2018 the 'read all the YA dystopians I've missed out on' year.I had a really hard time with the writing and the way certain things would be repeated, it sounded stupid to me when reading. I also found myself rolling my eyes a hell of a lot because oh my goodness the cringe in this book was real and it was so insta-lovey.Despite these negatives, I really enjoyed the story and am left wondering where it all goes.Although I had a few issues with it, I do think I will continue with the rest of the series at some point because I've heard the rest is a little better. I hope that's true!"
157,5,"*5 SHATTERING STARS*OH. MY. GOD.I know I'm a little late on the Shatter Me train, but now I finally understand what all the fuss is about!This was sooo good, it took me only about 4 hours to finish the entire book, which is crazy, even for me.The way this book is written is really unique, with the striked out lines and a looot of metaphores! I'm really glad I read this book in English because I don't think it'd be half as good when translated.The writing style really made me feel for and relate to Juliette, I could litterally feel her pain and want and hurt. All the characters are just so deep and different, all likeable and relatable, even the supposed bad guys. I still don't know whether to ship Juliette with Adam or Warner, she has amazing chemistry with them both!I guess the other books will point that out though.The whole dystopian background really made me think about the earth and all the conflicts and pollution happening right now, and it really scares me! It all seems really possible to me and it makes this book extra thrilling.With that said, I'm off to read the next one right now, I simply can't wait anymore!I really hope this series continues to be awesome :)"
158,3,that was...fun. but I really wish Julliete would stop being such a baby and join Warner in his psychotic ideas for destroying the world. :)
159,1,"""I am a raindrop.My parents emptied their pockets of me and left me to evaporate on a concrete slab.""They say there's a first time for everything so it's my first time I DNF a book. I can't believe it took me this long to understand life is short, amazing books are out there and I need to read them right now (Just finished , go and read it now!)I'm not DNFing this because of the writing style, , I'm dropping this because the writing style was poorly executed. I think I get what Mafi was trying to do but she failed, delivering a speshul snowflake for a character that was too stupid to be alive, a kid for a villain and a love interest equally dull. Love Triangle? Not a toughy one, both guys were were were stupid.The more I read, the more it felt pretentious, boring, predictable and I had to stop it there because it was obviously not working for me.I better go read Outlanders' book #2"
160,0,Re reading4.75
161,3,"About those three red stars preceding this review: it’s probably best to take them with a grain (or a handful) of salt.Because while I eventually settled on 3 stars, I feel like I’m being simultaneously rather generous and also meanly tight-fisted. Which roughly translates to: there are things I enjoyed immensely about Shatter Me, and things that made me roll my eyes and groan, so my rating is a total cop-out.At an unnamed point in the future, when the world appears to have gone to hell in a handbag (and doesn’t it always?), we meet Juliette alone in a cell. She hasn’t touched another person for 264 days. She is a prisoner of The Reestablishment (sinister totalitarian-type regime that has some fairly insane ideas about how the world should be run). She’s teetering on the edge of her sanity, living at some point in the middle of her past, reality and her imagination, when her jailers thrust a roommate into her cell. And the kicker? The crux of the whole story? Juliette is capable of inflicting pain, even killing, with her touch. The story escalates fairly rapidly, from the interruption of Juliette’s cell-bound musings by the arrival of her unexpected companion, to the ramifications of Juliette’s ability and the plans the Reestablishment have for her.I’m not fond of labeling certain books “guilty pleasures”, as don’t believe in feeling guilty about reading, but I’ll go so far as say there was something indulgent about the experience of reading . It was entertaining, it was deliciously escapist – I ate it up in much the same manner that I did . However, if I delve too deeply beyond this shiny layer of good fun, I’d start poking enough holes in it that it might completely perforate my “like” for it.I can’t review this book without mentioning the writing, as I’m almost certain that this is going to be a major sticking point for some readers. That Mafi seems to have a beautifully vivid imagination and an unusual artistry with her word-use, is clear. The prose of is riddled with metaphors and imagery. Heavy with it. Particularly during the first half of the book, Juliette/Mafi seem to speak in a language of lyrical descriptions, the literal and the symbolic pressed together into dramatic, graphic figures of speech.But this is where it gets murky for me. I do love descriptive, lush writing. And there were certain lines and passages in that I appreciated for their evocative and unusual beauty. There are points where Mafi finds a striking way to express her characters’ actions and emotions, and Juliette’s stream of consciousness, that separates this book from it’s first person POV contemporaries.But the writing in is so purple, its basically aubergine. There are lines that are so convoluted and thick with superfluous descriptors as to render them almost meaningless. Lines that sound pretty, but actually jerked me out of the story by forcing an abrupt “Excuse me, ” into the flow of my reading because on occasion the metaphors simply don’t make sense. (Much like that run on sentence. Apologies).Speaking of run-ons, Mafi frequently uses similar devices to communicate Juliette’s mental state – her panic, her indecision, her confusion. While this is occasionally effective, it can also be jarring, and it took me some time to settle into Juliette’s fractured, erratic and struck-through manner of thinking.packs quite some steam, of the YA variety. There are almost more smouldering build-ups, electrifying contact (pun unintended – but rather apropos), gasping breaths and sexually charged scenes than you can shake a stick at. And while I liked the chemistry and interactions between Adam and Juliette, I can’t say I really bought their “history”. I’m not sure that the intention was achieved here, which seems to be setting up a backstory that essentially explains/excuses the apparent “instalove” development. This historical aspect of story simply didn’t feel real enough to me, or perhaps just a little too convenient.The direction of the plot is not hugely surprising. Unlike Juliette, at no point did my jaw ""fall on the floor"". Yet, I did find the action sufficiently compelling, and the characters interesting enough to remain invested in the story. One of my stars is awarded because I found wholly absorbing while I was reading it.This may sound strange, but the characterisation of Warner was a highlight for me. Here, I believe Mafi truly threw down (so to speak) and created a villain that was intriguingly complex; repulsive and yet oddly fascinating.Writing this review hasn’t done much to solidify my opinion on the book – if anything – I feel more conflicted than when I started. However, while I had my personal irritations with parts of the story and the lack of restraint in terms of the writing, I won’t deny that did exactly what I wanted it to, which was to be entertaining."
162,4,"Before I read this I had a feeling that the romance and love story was going to take over the whole book which is usually a big no no for me. I want action not kissing, I want fight scenes not lovey-dovey scenes, I want fighting against evil, not fighting against the desire to rip ones clothes off! The love story completely took this book over. Like after the original kind of dystopian tellings, I learned nothing really new about the world. I imagine that is coming in the next books but basically the love story hijacked the plot. But surprisingly I did like it... no wait I kind of loved it! But I can honestly say that the only and I mean ONLY reason why I loved it was because of Warner. Literally Adam can go away because all I care about is Warner.When I was first reading this I was just constantly rolling my eyes at Juliette and Adam. They were annoying. Juliette just kept describing herself as like a shattered mirror and Adam was the only thing keeping her together. Give me a break. Juliette you don't need no man! She just kept describing herself as powerless and hysterical and her only hope for being normal was Adam. I have so many problems with that. I can honestly say that at the start, this book was on a fast train to Two Starville. Then we got backstory and fine it wasn't exactly insta-love but yes it was like they never spoke or anything. Anyways. Warner comes into the picture and at first I'm like ""ooh typical baddie with all the clichéd lines"" but then... I fell in love with him. I don't even care that he's evil. He's mine. Usually I'm so anti-evil guy with hot bod and swoon-worthy looks but Warner was just so much more. Him and Juliette actually had a spark and something exciting, compared to that snoozefest romance between Juliette and Adam.I'm team Warner even though I don't really like Juliette that much, I mean she's okay!So I liked the story. That writing though. Talk about annoying. I didn't like the writing. Some of the descriptions literally made me go ""wtf"". I don't know if Mafi was trying to sound really original or something but it didn't work for me. Some of them didn't even make any fricking sense. She literally said someone smelled like courage and strength, anyone know what that smells like? I certainly don't. I wish I highlighted more but I was too busy going ""wtf"". And then we had those crossed out words. THEY ANNOYED THE CRAP OUT OF ME. I feel like if it was just in the journal I could have maybe handled it but Juliette crosses things off in her mind and it's annoying. It was constant and I needed it to stop. Mafi also wrote words multiple times in a sentence and it wasn't good it was just annoying annoying annoying. It gets old old old. But it is kind of fun to do do do. She needs to stop stop stop. Okay I'll stop now now now. Maybe she got carried away because I feel like it's addicting once you start doing it (*refrains from doing it 500 more times*). I think because the writing was like this, it made me dislike Juliette, well, not like her as much as I could have. All the characters were meh except for Warner and James. I loved James, he was a little sweetie (and I swear to God if anything happens to him, Miss Mafi, I will NOT be impressed!!!).So basically this would have been a two star rating if it wasn't for Warner and that cool kind of X-Men feeling at the ending. I can't wait to read what happens in the rest of these books. I would recommend this!~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~“Everyone says I talk a lot.” He shrugged. “But what am I supposed to do when I have so much to say?” - (this is why I love James!)"
163,5,"4,5-5⭐️ - lange hat mich kein Buch mehr so einnehmen können wie „Shatter me“! Durchgängig hatte ich das Bedürfnis, weiterzulesen, war vollkommen im Sucht- und Hype-Modus gefangen - das haben zuletzt nur wenig Bücher bei mir geschafft. Die Grundsituation ist bereits spannend und originell, doch das eigentlich Besondere an diesem Buch ist der Schreibstil. Dieser ist wirr und dabei absolut genial: Worte werden wiederholt, durchgestrichen und damit zurückgenommen, es gibt kurze, dann wieder verschachtelte Sätze. Es entsteht das Gefühl, auf einer nahbaren, emotionalen Ebene in Juliettes Gedankenwelt entführt zu werden. Zudem hatte das Buch eine düstere Poetik. Jegliche Metaphern und Vergleiche konnten mich sehr berühren. Gefühlt wollte ich mir das halbe Buch anmarkern.Mini-Kritikpunkte (Insta-Love, Greifbarkeit mancher Charaktere, zu schnelle Entwicklungen…) lasse ich erst einmal außen vor, da ich überzeugt bin, dass diese im Verlauf der Reihe noch einen tieferen Sinn erhalten. LOVED IT!!!❤️❤️"
164,1,"Una estrella bien merecida.La primera palabra que me viene a la mente después de leerlo es: tóxico.La segunda: aburrido. La tercera: repetitivo. Cuarta: cansino. Quinta: pedante... Y podría seguir.No veo el romance por ningún sitio. Adam y Juliette apenas se conocen.Y bueno, lo de Warner no es amor, es una enfermedad mental o algo parecido.Al final empieza lo más ""interesante"", pero no lo suficiente como para querer seguir con la saga. Me importa nada, cero, lo que pase.No entiendo la fama y las buenas reseñas. No me apetece hacer una reseña más extensa porque este libro me enfada."
165,1,"There is a new book on the block. Shatter Me provides a fascinating, if disturbing, glimpse into the state and status of popular literature today, the registers in which that literature achieves meaning, and what we as readers really care about. I think that we should give Shatter Me serious, careful and methodical consideration. We should pay attention to what it says and the context in which it is said--and examine it and ourselves, and the industry, accordingly.The premise of is typical fare: a post-apocalyptic novel with a female protagonist. It is in fact so typical that it borders on insipid, if not astonishingly trite. However, what would normally constitute ""ah yes, here we go again"" material distinguishes itself clearly and immediately. From the very first page, metaphors abound, imagery surrounds, alliteration overwhelms. Maybe it absurdist art--like Samuel Beckett or Edward Albee? Or perhaps it is a self-parody--a Buffy the Vampire Slayer-style jab at the entire genre? Or maybe, just maybe, this is an excerpt from some manual of bad writing that the witty characters, soon to be revealed, will be reading and at which they will poke fun? Perhaps we are all but the fictitious imaginings of a single potted plant? But, alas, no. It is none of these. This, my friends, is real, earnest, serious writing. And, at that, it is just plain awful. It is melodramatic to the extreme. It is maudlin to pieces. It is both rare and overdone.What distinguishes from other over-used girl-in-post-apocalyptic-world-I'm-so-strong-but-so vulnerable-at-the-same-time books is it's lack of story. Beyond the premise, there is none; instead, Mafi thinks in terms of words, and tells her non-story in language so highly metaphorical one could say that it is simply ""high."" She strives for ecstatic prose, and, in doing so, leaves the rest of us in agony. comes off as beyond overwritten and speaks of an author who is highly egotistical, possibly to the point of insanity. And it couldn't have been more absurd if she wrote the same story from the perspective of mice-people. Smoking cigars. Speaking in limericks. The difference between a novel that barely tells a story (most of the current dystopian books hopping along The Hunger Games bandwagon) and a novel that over-tells a non-story () is really the difference between commercially-minded authors who know they can't write but think they can make it big as long as they cover the basic action/romance bases (most current dystopians), and an artistically-minded author who thinks only can write and will make it big by peddling other people's creativity as her own as long as she repackages it in bizarrely florid language (Mafi). It is the difference between plain, boring milk and spoiled chocolate milk with chunks of broccoli inside. And yes, it is both fascinating and disturbing to watch.So now the questions: why is this being published? If it sells, why does it sell? And even if doesn't, why do people think it will sell? Is the publishing industry so cynical that they think they can just regurgitate the same old spoiled milk and think that people will buy it? Do they think that we can't tell the difference between this and something good? Something new? Something, um, maybe, interesting? They should be ashamed. And so should we, for allowing them to think that they can get away with this."
166,4,"4 stars ✰oh my fucking god. when i tell you i wasn’t expecting it to be this good, oh boy was i wrong. im not even exaggerating, i was attached to this book from reading the first couple of chapters. but, i can see why some people hate it, especially the writing style, but i feel like we needed it to help us understand what juliette’s thinking. i loved this book, from the plot, the mcs, the writing style, the powers, the environment, the side characters and so on.adam, i don’t love him nor hate him but im just here for warner. (nvm i hate him now - edited) kenji is absolutely hilarious already, i can’t wait to read more of him and his and juliette's friendship growth.aaron warner, istg, ‘’ gets me EVERY. SINGLE. TIME. i can gladly and proudly say that im in love with this man already. him and his humour. the only blonde i will accept. he's literally so intrigued in juliette, i’m going insane. the way he speaks about her, ughhh."
167,4,"Un libro adatto un target di giovani. La protagonista ha un potere magico brutale e per questo è colma di sensi di colpa e si sente spesso incompresa. L'ambientazione è post apocalittica con due fazioni principali e la storia d'amore fa da cardine a questo primo volume. Non mi ha entusiasmato, ma rimane una lettura scorrevole e piacevole."
168,4,finally caved and started the series 🙃 all i can say is kenji’s an icon and adam just isn’t…also i’m waiting to see this aaron warner that has everyone in a chokehold cause so far this guy is either frantically obsessing over juliette or getting shot like there’s no in between 😃
